nivel,tipo,curso,semestre,matriculados
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2019-1,0
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2019-2,0
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2020-1,0
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2020-2,0
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2021-1,0
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2021-2,0
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2022-1,0
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2022-2,0
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2023-1,0
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2023-2,0
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2024-1,0
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2010-1,0
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2010-2,0
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2011-1,0
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2011-2,0
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2012-1,0
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2012-2,0
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2013-1,0
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2013-2,0
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2014-1,14
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2014-2,0
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2015-1,17
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2015-2,0
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2016-1,15
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2016-2,0
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2017-1,12
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2017-2,0
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2018-1,11
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2018-2,0
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2019-1,13
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2019-2,0
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2020-1,20
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2020-2,0
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2021-1,18
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2021-2,0
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2022-1,15
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2022-2,0
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2023-1,12
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2023-2,0
Mestrado,Profissional,"Mestrado Profissional em Patrimônio Cultural, Paisagens e Cidadania",2024-1,12
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2010-1,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2010-2,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2011-1,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2011-2,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2012-1,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2012-2,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2013-1,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2013-2,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2014-1,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2014-2,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2015-1,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2015-2,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2016-1,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2016-2,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2017-1,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2017-2,20
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2018-1,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2018-2,20
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2019-1,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2019-2,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2020-1,21
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2020-2,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2021-1,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2021-2,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2022-1,20
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2022-2,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2023-1,4
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2023-2,0
Mestrado,Profissional,Mestrado Profissional em Química em Rede Nacional,2024-1,11
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2010-1,22
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2010-2,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2011-1,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2011-2,23
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2012-1,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2012-2,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2013-1,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2013-2,5
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2014-1,1
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2014-2,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2015-1,3
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2015-2,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2016-1,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2016-2,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2017-1,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2017-2,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2018-1,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2018-2,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2019-1,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2019-2,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2020-1,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2020-2,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2021-1,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2021-2,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2022-1,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2022-2,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2023-1,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2023-2,0
Mestrado,Profissional,Mestrado Profissional em Tecnologia de Celulose e Papel,2024-1,0
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2010-1,0
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2010-2,14
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2011-1,0
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2011-2,10
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2012-1,0
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2012-2,10
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2013-1,0
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2013-2,8
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2014-1,0
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2014-2,5
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2015-1,0
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2015-2,9
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2016-1,0
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2016-2,15
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2017-1,6
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2017-2,17
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2018-1,0
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2018-2,12
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2019-1,0
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2019-2,10
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2020-1,0
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2020-2,3
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2021-1,0
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2021-2,0
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2022-1,0
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2022-2,0
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2023-1,0
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2023-2,0
Mestrado,Profissional,Mestrado Profissional em Zootecnia,2024-1,0
